longitude,latitude,vil_code,village,school_name,school_dist
104.4353785,10.60557447,7060404,Angkor Chey  Ti  Pir,Preah Beida Thakvika Cheat,5961.913301
104.4379754,10.56504488,7060405,Trapeang Chrey,Preah Beida Thakvika Cheat,2137.360388
104.4661242,10.56156663,7060501,Kampong Trach Ti  Muoy,Preah Beida Thakvika Cheat,1427.398756
104.4694808,10.53898979,7060502,Kaoh Khlout,Preah Beida Thakvika Cheat,2407.292611
104.4588478,10.52545124,7060503,Kaoh Ta Chan,Preah Beida Thakvika Cheat,3318.135109
104.473813,10.52278137,7060504,Robang Kras,Preah Beida Thakvika Cheat,4144.499682
104.4152016,10.54376875,7060601,Kandal Tuol,Preah Beida Thakvika Cheat,4510.796451
104.4318552,10.5530509,7060602,Angkrong,Preah Beida Thakvika Cheat,2519.423711
104.4383024,10.55107278,7060603,Phnum Salei,Preah Beida Thakvika Cheat,1859.486983
104.4430661,10.55005926,7060604,Daeum Char,Preah Beida Thakvika Cheat,1401.629416
104.444586,10.54345995,7060605,Kaoh Phdau,Preah Beida Thakvika Cheat,1710.615142
104.459942,10.54782758,7060606,Ou Chranieng,Preah Beida Thakvika Cheat,990.6551292
104.4568906,10.55755351,7060607,Kampong Trach Ti  Pir,Preah Beida Thakvika Cheat,348.7503919
104.509757,10.60919011,7060701,Prey Koek,Ang Sophy,4546.660404
104.5121901,10.59672239,7060702,Phnum Khyang,Ang Sophy,3232.896304
104.5287764,10.59410683,7060703,Chroas Ta Saom,Ang Sophy,3847.028136
104.5148077,10.55976404,7060801,Chranieng Ter,Ang Sophy,1417.007135
104.5179564,10.55694716,7060802,Bangbat,Ang Sophy,1881.415706
104.5253492,10.56391312,7060803,Khleang Khang Cheung,Ang Sophy,2261.18984
104.5233891,10.55465825,7060804,Khleang Khang Tboung,Ang Sophy,2501.407774
104.5402493,10.55067676,7060805,Damnak Kralanh Khang Lech,Ang Sophy,4305.649144
104.5538382,10.55216135,7060806,Damnak Kralanh Khang Kaeut,Ang Sophy,5616.75346
104.5347264,10.54615576,7060807,Chong Suong,Ang Sophy,4057.832062
104.5093124,10.57837692,7060901,Daeum Pou,Ang Sophy,1200.725697
104.504087,10.57073571,7060902,Tiem Kanthaor,Ang Sophy,291.8722225
104.5018524,10.57339109,7060903,Prey Totueng,Ang Sophy,667.5710692
104.493659,10.56995947,7060904,Snam Kur,Ang Sophy,1271.968323
104.4806925,10.57313992,7060905,Boeng Thum Khang Lech,Ang Sophy,2730.065186
104.5022302,10.56018762,7060906,Boeng Thum Khang Kaeut,Ang Sophy,955.0963928
104.5777651,10.53998484,7061201,Preaek Kroes,Ang Sophy,8538.488712
104.5829049,10.51711033,7061202,Preaek Pruos,Ang Sophy,10217.97907
104.5655528,10.52167233,7061203,Leak Chea,Ang Sophy,8381.941704
104.5688967,10.53555037,7061204,Daeum Snay,Ang Sophy,7857.957611
104.5512335,10.52046762,7061205,Kaoh Ta Kov,Ang Sophy,7307.645725
104.5494123,10.49697783,7061206,Preah Trohueng,Ang Sophy,9255.616321
104.5522043,10.48096487,7061207,Kaoh Tnaot,Ang Sophy,10944.77865
104.4765728,10.45223451,7061301,Ruessei Srok,Preah Beida Thakvika Cheat,11630.92018
104.4813692,10.50741017,7061302,Kaoh Snouk,Preah Beida Thakvika Cheat,6031.046156
104.4643987,10.50221794,7061303,Thnong,Preah Beida Thakvika Cheat,5950.899252
104.4918626,10.47804347,7061304,Anlong Thngan,Preah Beida Thakvika Cheat,9445.975354
104.4541167,10.42982228,7061401,Thkov,Preah Beida Thakvika Cheat,13862.20717
104.4379875,10.44714952,7061402,Lok,Preah Beida Thakvika Cheat,12086.65672
104.4355705,10.45492297,7061403,Kaoh Kruesna,Preah Beida Thakvika Cheat,11284.15185
104.4558407,10.46291682,7061404,Trapeang Niel,Preah Beida Thakvika Cheat,10203.36435
104.456562,10.48419829,7061405,Damnak Trabaek,Preah Beida Thakvika Cheat,7851.997351
104.4594692,10.49918894,7061406,Kampul Meas,Preah Beida Thakvika Cheat,6213.24841
104.4516044,10.49213029,7061501,Doung,Preah Beida Thakvika Cheat,6981.184747
104.4299162,10.499083,7061502,Chheu Teal Roam,Preah Beida Thakvika Cheat,6774.13107
104.4339354,10.52005378,7061503,Bay Tea,Preah Beida Thakvika Cheat,4505.029373
104.4405889,10.49952704,7061504,Phnum Kngab,Preah Beida Thakvika Cheat,6347.543279
104.4497777,10.47092832,7061601,Kaoh Trach,Preah Beida Thakvika Cheat,9332.937512
104.4256289,10.47506393,7061602,Kaoh Chhveang,Preah Beida Thakvika Cheat,9416.377653
104.4310587,10.48393664,7061603,Ta Khvay,Preah Beida Thakvika Cheat,8295.120874
104.4333079,10.46812298,7061604,Slab Ta Aon,Preah Beida Thakvika Cheat,9909.66629
104.4491457,10.48212353,7061605,Svay Tong,Preah Beida Thakvika Cheat,8102.490572
104.1170875,10.56275528,7070101,Roluos,Preah Reach Samphear,9164.988421
104.1355673,10.56617953,7070102,Kaeb Thmei,Preah Reach Samphear,7954.645618
104.1528367,10.58120199,7070103,Totueng Thngai,Preah Reach Samphear,5882.891497
104.2045148,10.61338631,7070201,Trapeang Thum,Preah Reach Samphear,5371.270966
104.1996645,10.60495464,7070202,Chum Kriel,Preah Reach Samphear,5391.845937
104.1976798,10.59832985,7070203,Samraong,Preah Reach Samphear,5697.959054
104.1963675,10.58980766,7070204,Kampong Kandal,Preah Reach Samphear,6293.77803
104.1745535,10.67998516,7070302,Andoung Chi Meun,Preah Reach Samphear,5335.542332
104.1676085,10.65844381,7070303,Prey Tnaot,Preah Reach Samphear,2835.414804
104.174208,10.64876689,7070304,Kampong Kraeng,Preah Reach Samphear,2258.781725
104.17465,10.63737352,7070305,Kampong Krang,Preah Reach Samphear,1645.22441
104.1727791,10.62942859,7070306,Makprang,Preah Reach Samphear,1481.756031
104.211926,10.6250257,7070401,Trapeang Kanhchhaet,Preah Reach Samphear,5762.702948
104.2181185,10.62357615,7070402,Kampong Samraong Khang Cheung,Preah Norodom Ranariddh,5867.390551
104.2220215,10.6201584,7070403,Kampong Samraong Khang Tboung,Preah Norodom Ranariddh,5300.37083
104.2574202,10.6832045,7070501,Phnum Touch,Hun Sen Trasek Koang,2765.583615
104.2347556,10.64949936,7070502,Anlong Kokir,Hun Sen Trasek Koang,3159.646033
104.2513437,10.67041165,7070503,Tuek Kraham,Hun Sen Trasek Koang,2206.299129
104.2643734,10.64719185,7070504,Mean Ritth,Hun Sen Trasek Koang,4859.696722
104.3203371,10.66649054,7070505,Damnak Trach,Hun Sen Trasek Koang,9670.511714
104.0872614,10.5578686,7070701,Kilou Dabpir,Preah Reach Samphear,11579.93012
104.0697118,10.55553855,7070702,Preaek Chek,Preah Reach Samphear,13143.37717
104.0647402,10.55849906,7070703,Kandal,Preah Reach Samphear,13350.00136
104.0497265,10.55187092,7070704,Preaek Ampil,Hun Sen Prek Tnot,12407.85336
104.2816018,10.60632805,7070801,Bos Nhinh,Preah Norodom Ranariddh,3814.140908
104.2766698,10.59672159,7070802,Koun Satv,Preah Norodom Ranariddh,2768.977325
104.2662398,10.58147725,7070803,Kampong Nong,Preah Norodom Ranariddh,1328.14552
104.2632781,10.5700484,7070804,Kampong Tnaot,Chakriya Vong,1285.746937
104.1506923,10.66925024,7070901,Snam Prampir,Preah Reach Samphear,4037.163992
104.1595931,10.67081163,7070902,Bat Kbal Damrei,Preah Reach Samphear,4079.061656
104.1542695,10.6551525,7070903,Moat Peam,Preah Reach Samphear,2430.009838
103.9308813,10.6107031,7071101,Trapeang Ropov,Hun Sen Prek Tnot,2177.230409
103.9552774,10.61068562,7071102,Preaek Kraeng,Hun Sen Prek Tnot,822.8539933
103.9565704,10.59597731,7071103,Preaek Tnaot,Hun Sen Prek Tnot,1259.487998
103.9951821,10.57241052,7071104,Changhaon,Hun Sen Prek Tnot,6137.694956
104.2022225,10.63368282,7071201,Prey Kump,Preah Reach Samphear,4616.611667
104.1824384,10.63757478,7071202,Boeng Ta Roung,Preah Reach Samphear,2485.360231
104.1965603,10.66641424,7071203,Prey Khmum,Hun Sen Trasek Koang,4153.783866
104.1936621,10.69408833,7071204,Voat Angk,Hun Sen Trasek Koang,4623.989683
104.2530326,10.69391953,7071301,Chakkrei Ting,Hun Sen Trasek Koang,2837.258322
104.2689608,10.70162608,7071302,Damnak Luong,Hun Sen Trasek Koang,4750.067994
104.2708074,10.70564569,7071303,Prey Thnang,Hun Sen Trasek Koang,5169.723032
104.2922216,10.7141326,7071304,Tvear Thmei,Hun Sen Trasek Koang,7639.058432
104.2705629,10.75804271,7071305,Chbar Ampov,Hun Sen Trasek Koang,9772.13639
104.1871734,10.73057917,7071501,Kampong Chen,Hun Sen Trasek Koang,7653.682346
104.181221,10.73028322,7071502,Trapeang Kak,Hun Sen Trasek Koang,8068.674033
104.1725318,10.71748215,7071503,Doung,Hun Sen Trasek Koang,7895.673737
104.1669963,10.70194018,7071504,Mlich Kol,Preah Reach Samphear,7559.594903
104.1617889,10.7102279,7071505,Anlong Makprang,Preah Reach Samphear,8439.657479
104.232111,10.66508369,7071601,Trasek Kaong,Hun Sen Trasek Koang,1429.645066
104.238482,10.68406326,7071602,Trapeang Chrab,Hun Sen Trasek Koang,922.6132292
104.2233269,10.67503685,7071603,Thmei,Hun Sen Trasek Koang,1074.881357
104.2004737,10.66979743,7071604,Voat Pou,Hun Sen Trasek Koang,3638.117039
104.2303498,10.76869811,7071605,Doun Soy,Hun Sen Trasek Koang,10032.48429
104.2259415,10.73999267,7071606,Kour Chen Leang,Hun Sen Trasek Koang,6894.608738
104.2623722,10.62394545,7071701,Trapeang Pring Khang Cheung,Preah Norodom Ranariddh,4434.048701
104.2558995,10.60900848,7071702,Trapeang Pring Khang Tboung,Preah Norodom Ranariddh,2702.567614
104.2505373,10.62625065,7071703,Bos Trabaek,Preah Norodom Ranariddh,4625.48639
104.2414391,10.61972657,7071704,Angk,Preah Norodom Ranariddh,4138.746935
104.2408055,10.60606042,7071801,Trapeang Sangkae,Preah Norodom Ranariddh,2806.927352
104.2426539,10.59414561,7071802,Kampong Kaes,Preah Norodom Ranariddh,1672.630426
104.2523196,10.59628488,7071803,Trapeang Thum,Preah Norodom Ranariddh,1313.635931
104.1901239,10.6317256,7071901,Trapeang Chrey,Preah Reach Samphear,3302.089054
104.1993923,10.61470268,7071902,Krang,Preah Reach Samphear,4803.067996
104.2033329,10.61090543,7071903,Trapeang Thum,Preah Reach Samphear,5378.68138
104.1933218,10.62194895,7071904,Svay Thum,Preah Reach Samphear,3876.251946
104.1872898,10.6075907,7080101,Sovann Sakor,Preah Reach Samphear,4168.937198
104.1807137,10.60897535,7080102,Phum  Muoy Ousaphea,Preah Reach Samphear,3568.910794
104.1900071,10.61706607,7080201,Krang,Preah Reach Samphear,3773.187636
104.1834869,10.62488975,7080202,Svay Thum,Preah Reach Samphear,2754.74293
104.1820848,10.62275188,7080301,Kampong Bay Khang Cheung,Preah Reach Samphear,2711.647125
104.1810827,10.61459221,7080302,Kampong Bay Khang Tboung,Preah Reach Samphear,3143.229846
104.1688963,10.61500335,7080401,Tvi Khang Cheung,Preah Reach Samphear,2306.813262
104.176264,10.6048219,7080402,Tvi Khang Tboung,Preah Reach Samphear,3676.344291
104.1656457,10.63048587,7080403,Ou Touch,Preah Reach Samphear,723.5661714
104.1681883,10.59960076,7080404,Andoung Khmaer,Preah Reach Samphear,3899.444632
104.1645089,10.59128024,7080405,Ta Doeb,Preah Reach Samphear,4741.244727
104.1896618,10.58850633,7080501,Doun Taok,Preah Reach Samphear,5978.354486
104.1788562,10.59595718,7080502,Ta Angk,Preah Reach Samphear,4676.994086
104.1736773,10.57061332,7080503,Boeng Ta Pream,Preah Reach Samphear,7158.728495
104.1792815,10.58726766,7080504,Srae,Preah Reach Samphear,5573.167164
104.8812247,11.38694822,8010101,Ampov Prey Muoy,Prek Sleng,1933.117599
104.8775675,11.3870462,8010102,Ampov Prey Pir,Prek Sleng,1689.781075
104.8739287,11.38686379,8010103,Ampov Prey Bei,Prek Sleng,1485.925547
104.8913441,11.38637334,8010104,Ta Daol Muoy,Prek Sleng,2783.268416
104.8936917,11.38357066,8010105,Ta Daol Pir,Prek Sleng,2887.628306
104.8918393,11.38585804,8010106,Ta Daol Bei,Prek Sleng,2804.59479
104.8967099,11.37624633,8010107,Cheung Prey Muoy,Prek Sleng,3038.765304
104.8932076,11.37898532,8010108,Cheung Prey Pir,Prek Sleng,2698.305734
104.8895234,11.3778535,8010109,Cheung Prey Bei,Prek Sleng,2280.414126
104.8058839,11.42313698,8010201,Anlong Romiet Khang Cheung,Hun Sen Kampong Kantuot,1185.073926
104.8048768,11.42132758,8010202,Anlong Romiet Khang Tboung,Hun Sen Kampong Kantuot,1384.204977
104.800007,11.42425444,8010203,Anlong Roniet Khang Lech,Hun Sen Kampong Kantuot,1735.246644
104.7982548,11.4132019,8010204,Srae Kouk,Hun Sen Kampong Kantuot,2509.983278
104.7939403,11.42168184,8010205,Daeum Trang,Hun Sen Kampong Kantuot,2450.676296
104.8041823,11.43146504,8010206,Kampong Tuol,Hun Sen Kampong Kantuot,1264.75832
104.8210505,11.41624633,8010301,Barku,Hun Sen Kampong Kantuot,1480.132896
104.8151194,11.41653205,8010302,Khmut,Hun Sen Kampong Kantuot,1311.868818
104.8222038,11.41897822,8010303,Veal Kandal,Hun Sen Kampong Kantuot,1281.718233
104.8253933,11.42002016,8010304,Pou Doh,Hun Sen Kampong Kantuot,1434.361742
104.8176734,11.42214975,8010305,Tboung Kdei,Hun Sen Kampong Kantuot,735.4609872
104.8158922,11.42644437,8010306,Svay Ming,Hun Sen Kampong Kantuot,223.515429
104.8196189,11.43327465,8010307,Ou Andoung,Hun Sen Kampong Kantuot,712.7322393
104.9222345,11.34796544,8010401,Boeng Khyang,Prek Sleng,6508.181211
104.8729569,11.36682253,8010402,Prey Ta Touch,Prek Sleng,943.0999452
104.8874077,11.35056782,8010403,Srok Chek,Prek Sleng,3315.440726
104.8784625,11.35155907,8010404,Kampong Ta Long,Prek Sleng,2728.190168
104.8704127,11.35834746,8010405,Pralay,Prek Sleng,1778.667293
104.8713918,11.36194729,8010406,Sala Ta Prum,Prek Sleng,1399.349105
104.878289,11.41475636,8010501,Krasang,Prek Sleng,4581.504863
104.8801792,11.43201247,8010502,Srok Thum,Hun Neng Prek Kampeus,3748.617391
104.8808878,11.42562793,8010503,Amboes,Hun Neng Prek Kampeus,4080.583205
104.8882763,11.42621868,8010504,Pou Smat,Hun Neng Prek Kampeus,3439.945253
104.8918775,11.43021733,8010505,Chhmar Puon,Hun Neng Prek Kampeus,2849.030029
104.9000118,11.42196335,8010506,Prachum Angk,Hun Neng Prek Kampeus,3151.103705
104.7901795,11.42479923,8010601,Ta Koch,Hun Sen Kampong Kantuot,2774.435999
104.782424,11.42494731,8010602,Slaeng Kong,Hun Sen Kampong Kantuot,3611.978221
104.7766878,11.43367914,8010603,Daeum Rues,Hun Sen Kampong Kantuot,4257.78588
104.7720852,11.43439003,8010604,Tonsay Kiech,Hun Sen Kampong Kantuot,4765.889722
104.7671438,11.42334389,8010605,Krang Chek,Hun Sen Kampong Kantuot,5288.232707
104.7599169,11.42729011,8010606,Roluos,Hun Sen Kampong Kantuot,6048.207914
104.7726012,11.44258395,8010607,Samar,Hun Sen Kampong Kantuot,4920.08928
104.7602246,11.44289964,8010608,Anlong Pring,Hun Sen Kampong Kantuot,6223.486076
104.7638252,11.45666694,8010609,Teaen,Porng Teuk,5655.146745
104.7519568,11.45180973,8010610,Krouch Saeuch,Hun Sen Ang Snuol,6990.845578
104.7490087,11.44725829,8010611,Bat Lvea,Porng Teuk,7472.101015
104.7478744,11.44443571,8010612,Bang,Hun Sen Kampong Kantuot,7571.120091
104.7379248,11.447339,8010613,Prey Prasat,Hun Sen Ang Snuol,7654.453194
104.7431324,11.42666996,8010614,Mkak,Hun Sen Kampong Kantuot,7880.21531
104.8816046,11.39932015,8010701,Kandaok,Prek Sleng,3086.710156
104.8860349,11.39174329,8010702,Tuek Nuem,Prek Sleng,2679.074931
104.9007089,11.39429894,8010703,Svay Prey,Prek Sleng,4108.995098
104.902523,11.39674135,8010704,Chrey Ro Young,Prek Sleng,4422.554386
104.8992664,11.40418321,8010705,Kouk Romiet,Prek Sleng,4672.148455
104.9055802,11.40995519,8010706,Taot Ma,Hun Neng Prek Kampeus,4308.353642
104.9131507,11.41378301,8010707,Ampov Prey,Hun Neng Prek Kampeus,3870.77204
104.8134065,11.40058699,8010801,Thmei,Hun Sen Kampong Kantuot,3082.043386
104.8071837,11.38521779,8010802,Trapeang Chak,Hun Sen Kampong Kantuot,4856.597843
104.8104998,11.40204116,8010803,Tuol Kamrieng,Hun Sen Kampong Kantuot,2961.608436
104.8153812,11.39439333,8010804,Krang Tei,Hun Sen Kampong Kantuot,3759.593468
104.8183072,11.39122083,8010805,Tonlea,Hun Sen Kampong Kantuot,4123.019787
104.8561661,11.40313426,8010901,Kbal Seh,Prek Sleng,3472.147284
104.8508681,11.40291456,8010902,Krang Thmey,Prek Sleng,3720.867259
104.8506314,11.3998215,8010903,Char,Prek Sleng,3450.363321
104.8501148,11.38847142,8010904,Kouk Pring,Prek Sleng,2577.461737
104.8464515,11.39981935,8010905,Kouk Trab,Prek Sleng,3732.516057
104.8396862,11.40091001,8010906,Liek,Hun Sen Kampong Kantuot,4035.221222
104.83873,11.40591968,8010907,Chheu Neang,Hun Sen Kampong Kantuot,3560.896149
104.8348607,11.407672,8010908,Svay Kaeut,Hun Sen Kampong Kantuot,3127.245078
104.8321012,11.40834871,8010909,Svay Lech,Hun Sen Kampong Kantuot,2872.563878
104.8416167,11.44030525,8011001,Kong Noy,Hun Sen Kampong Kantuot,3153.326803
104.8307359,11.43832764,8011002,Veal Thlan,Hun Sen Kampong Kantuot,2005.714918
104.8282981,11.43708724,8011003,Serei Sambatt,Hun Sen Kampong Kantuot,1708.383831
104.8298204,11.43622898,8011004,Trapeang Samret,Hun Sen Kampong Kantuot,1800.48915
104.8561832,11.42392566,8011301,Krang Trea,Hun Sen Kampong Kantuot,4481.469999
104.848789,11.41693119,8011302,Ben Baor,Hun Sen Kampong Kantuot,3861.553845
104.8430816,11.42711135,8011303,Preah Putth,Hun Sen Kampong Kantuot,3028.28536
104.856258,11.42086894,8011304,Krang Sbov,Hun Sen Kampong Kantuot,4539.256514
104.8646451,11.42237419,8011305,Bonna,Prek Sleng,5328.91789
104.8988898,11.4579839,8011401,Preaek Kampis,Hun Neng Prek Kampeus,1600.643684
104.912187,11.44724433,8011402,Preaek Roteang,Hun Neng Prek Kampeus,274.8934707
104.9070513,11.45246094,8011403,Preaek Thloeng,Hun Neng Prek Kampeus,536.9280966
104.9222625,11.44729241,8011404,Damnak Sangkae,Hun Neng Prek Kampeus,1333.497735
104.9031044,11.4391112,8011405,Srei Snam,Hun Neng Prek Kampeus,1303.83124
104.8983443,11.44492466,8011406,Krang Svay,Hun Neng Prek Kampeus,1348.836673
104.8532736,11.35946988,8011501,Chambak Trab,Prek Sleng,2372.422598
104.8505504,11.36170231,8011502,Boeng K'aek,Prek Sleng,2445.205015
104.8474455,11.35787523,8011503,Kaoh Knaor,Hun Sen Tonle Bati,2594.412332
104.8476091,11.36046182,8011504,Preaek Roka,Prek Sleng,2787.758455
104.8667473,11.37674977,8011601,Preaek Slaeng,Prek Sleng,354.7115361
104.8662628,11.37411783,8011602,Pong Chan,Prek Sleng,291.5326075
104.8807906,11.37290318,8011603,Prey Ta Thok,Prek Sleng,1304.872699
104.889885,11.36703736,8011604,Prasat,Prek Sleng,2426.388327
104.7239697,11.43963008,8011701,Boeng,Thnal Totung,8633.781187
104.7166873,11.45227508,8011702,Roka,Thnal Totung,7080.98899
104.7024077,11.43084572,8011703,Svay,Dy Pok,8066.907535
104.7111957,11.44327135,8011704,Chek,Thnal Totung,7423.159214
104.7081262,11.43264211,8011705,Run,Thnal Totung,8210.619117
104.7122035,11.43482564,8011706,Krouch,Thnal Totung,8245.045384
104.7311463,11.45097741,8011707,Tranh,Hun Sen Ang Snuol,7459.615499
104.6925532,11.44755709,8011801,Phiri,Thnal Totung,5958.385551
104.6720291,11.42945675,8011802,Chamkar Ta Ngaet,Dy Pok,6121.25495
104.6826181,11.45334339,8011803,Ta Peng,Dy Pok,4825.414478
104.6691965,11.45308434,8011804,Thmei,Dy Pok,3759.353289
104.6678328,11.44331577,8011805,Krang Roluos,Dy Pok,4555.653972
104.6933614,11.43771854,8011806,Chralang,Dy Pok,6824.266824
104.6864391,11.43018697,8011807,Anlong Barang,Dy Pok,6909.102935
104.6982156,11.4420645,8011808,Angkrong,Thnal Totung,6775.023821
104.6792607,11.455058,8011809,Stueng,Dy Pok,4417.918493
104.6621795,11.44839176,8011810,Prey Kantrea,Dy Pok,3768.014682
104.6709399,11.43596688,8011811,Roleang Kaen,Dy Pok,5429.469441
104.8694966,11.43790437,8011901,Krapeu Troum,Hun Neng Prek Kampeus,4587.539184
104.8745102,11.44012226,8011902,Preah Theat,Hun Neng Prek Kampeus,3996.892855
104.8780612,11.43287978,8011903,Kandal,Hun Neng Prek Kampeus,3907.740015
104.8599624,11.40046821,8012201,Sien Reab,Prek Sleng,3047.283406
104.8663687,11.40252411,8012202,Chambak,Prek Sleng,3125.990257
104.8667934,11.39584102,8012203,Preaek Angkunh,Prek Sleng,2385.909125
104.8657261,11.4044049,8012204,Chey Chumneah,Prek Sleng,3339.771312
104.8687228,11.40607934,8012205,Rean Thma,Prek Sleng,3506.727007
104.8785498,11.40503451,8012206,Reay Dab,Prek Sleng,3550.041899
104.868322,11.4601241,8012401,Anhchanh,Hun Neng Prek Kampeus,4731.548054
104.866978,11.45202942,8012402,Kouk Ovloek,Hun Neng Prek Kampeus,4719.98537
104.8683305,11.46145352,8012403,Meun Tra,Hun Neng Prek Kampeus,4772.127852
104.8680153,11.46893247,8012404,Spean Thma,Tuol Ampil,4375.116317
104.8727159,11.47545502,8012405,Svay Mean Leak,Tuol Ampil,3490.610702
104.8799499,11.47578366,8012406,Phum Ha,Tuol Ampil,3044.970452
104.8834709,11.47532387,8012407,Doung,Tuol Ampil,2946.810546
104.8902306,11.46922203,8012408,Preaek Chrey,Hun Neng Prek Kampeus,3142.15202
104.7736588,11.35733941,8012501,Angk Khlaeu,Chrey Ho Pneuv,8143.446985
104.7940788,11.35659473,8012502,Kok Til,Hun Sen Tonle Bati,6414.231608
104.7848681,11.35662432,8012503,Chrolong,Hun Sen Tonle Bati,7354.140627
104.7389736,11.35298786,8012504,Chi Mau,Chrey Ho Pneuv,4329.873982
104.7574319,11.35243388,8012505,Krang Koam,Chrey Ho Pneuv,6318.753434
104.7505798,11.36990049,8012506,Krang Chheu Neang,Chrey Ho Pneuv,6108.956942
104.7493273,11.34528261,8012507,Kamnab,Chrey Ho Pneuv,5403.032775
104.8613933,11.43604669,8012601,Krang Krouch,Hun Sen Kampong Kantuot,5093.177659
104.848419,11.44053495,8012602,Thmei,Hun Sen Kampong Kantuot,3848.812596
104.8496609,11.44974202,8012603,Thma,Porng Teuk,4220.87546
104.8552245,11.45229514,8012604,Kantuy Tuek,Porng Teuk,4674.871406
104.8587451,11.45217026,8012605,Sala,Porng Teuk,5043.239512
104.8572884,11.45011664,8012606,Krang,Porng Teuk,4969.180653
104.7841989,11.40547767,8012701,Prey Totueng,Hun Sen Kampong Kantuot,4239.051268
104.7889036,11.40234295,8012702,Damnak Trabaek,Hun Sen Kampong Kantuot,4076.958208
104.7939455,11.40171348,8012703,Trapeang Barku,Hun Sen Kampong Kantuot,3762.474229
104.8018967,11.39603953,8012704,Slaeng,Hun Sen Kampong Kantuot,3866.937281
104.7619348,11.3818656,8012705,Ta Loek,Hun Sen Kampong Kantuot,7773.476426
104.8327692,11.37903854,8012801,Tras,Prek Sleng,3978.186477
104.8343698,11.38489975,8012802,Trea,Prek Sleng,3945.660354
104.8294824,11.38825216,8012803,Roung Kou,Prek Sleng,4568.76413
104.8241847,11.37293809,8012804,Moat Boeng,Prek Sleng,4883.691923
104.8159353,11.37376506,8012805,Kab Leav,Hun Sen Tonle Bati,5609.505946
104.8236745,11.36804515,8012806,Doun Vongs,Hun Sen Tonle Bati,4592.94492
